selected_features,accuracy_contribution,accuracy_contribution_std,run
eigenvector_centrality_0,0.7250878615842119,0.01178365169792031,30
eigenvector_centrality_2,0.7265206812652067,0.011857691407946198,30
page_rank_2,0.7255474452554745,0.011639717021077845,30
lsme_2,0.7234658015679913,0.012498782610036974,30
load_centrality_0,0.7243849689105164,0.011651923231853191,30
basic_expansion_2,0.7270072992700729,0.013373554482889797,30
lsme_3,0.7306298999729656,0.012112588284213329,30
load_centrality_1,0.7326304406596378,0.0129296487553663,30
eigenvector_centrality_1,0.7330629899972966,0.01199983389982682,30
page_rank_0,0.7318194106515274,0.01216965473583942,30
degree_centrality_2,0.7300081103000811,0.011262030949919346,30
lsme_3,0.5115977291159772,0.013717999803764667,31
basic_expansion_0,0.5307921059745877,0.012370504590104399,31
self_walk_2,0.568315761016491,0.01035227907944197,31
load_centrality_3,0.6220600162206004,0.012632296819099777,31
page_rank_2,0.682103271154366,0.01114093383155378,31
closeness_centrality_3,0.6971343606380103,0.014300651421209756,31
closeness_centrality_0,0.6953771289537712,0.00903998364515346,31
lsme_1,0.6914030819140308,0.010844272907539882,31
eigenvector_centrality_3,0.6996755879967559,0.014310562633453172,31
load_centrality_1,0.7036766693701001,0.011361144522022271,31
load_centrality_2,0.7110029737766965,0.01424173210220398,31
page_rank_3,0.7153284671532847,0.011952722418128494,31
self_walk_1,0.7076236820762368,0.014290017330657677,31
lsme_0,0.7084617464179509,0.017188904674312104,31
self_walk_0,0.7154095701540957,0.011578808554059034,31
degree_centrality_2,0.7144633684779671,0.014703198386250263,31
lsme_2,0.7178156258448228,0.012616550150521788,31
basic_expansion_3,0.7151932954852663,0.012447101597231948,31
degree_centrality_0,0.7206271965396053,0.012152346431786054,31
self_walk_3,0.7228710462287106,0.010657460989856135,31
degree_centrality_1,0.726412543930792,0.010485697654153765,31
closeness_centrality_2,0.7209516085428493,0.013998878102767018,31
load_centrality_0,0.724844552581779,0.010959280043038463,31
degree_centrality_3,0.7210056772100568,0.010816436536986319,31
basic_expansion_2,0.7268180589348472,0.013136154895421205,31
eigenvector_centrality_0,0.7291700459583671,0.0108365533752165,31
eigenvector_centrality_1,0.7334955393349555,0.010440154219269903,31
page_rank_0,0.7323330629899973,0.009066341751000184,31
basic_expansion_1,0.7305217626385508,0.011062824560894621,31
eigenvector_centrality_2,0.7309002433090025,0.011746223513532307,31
page_rank_1,0.7323871316572046,0.014440712637407063,31
closeness_centrality_1,0.729088942957556,0.012104892683066054,31
closeness_centrality_3,0.5350635306839687,0.008679494796033391,32
self_walk_0,0.5933495539334956,0.01612787772487331,32
eigenvector_centrality_1,0.6349553933495539,0.014150633792926842,32
basic_expansion_2,0.6825898891592321,0.013533080656584809,32
degree_centrality_2,0.6926196269261963,0.01301022915979018,32
eigenvector_centrality_2,0.7030008110300081,0.01703085774326901,32
lsme_2,0.7024330900243309,0.010618713203216088,32
basic_expansion_1,0.7131386861313869,0.009721427580489337,32
load_centrality_1,0.7190862395241956,0.012640076066735575,32
basic_expansion_3,0.7221140848878075,0.009255420377412395,32
eigenvector_centrality_3,0.72808867261422,0.011106341257156406,32
load_centrality_2,0.7229521492295213,0.01062748503487402,32
basic_expansion_0,0.7275750202757503,0.012101027948227865,32
lsme_1,0.7241416599080833,0.01219916627888314,32
closeness_centrality_0,0.7234658015679915,0.01147635323378025,32
load_centrality_0,0.7247093809137605,0.010217440319361714,32
self_walk_1,0.724574209245742,0.012918225553032195,32
eigenvector_centrality_0,0.7258988915923223,0.012026754361405557,32
degree_centrality_3,0.7299270072992702,0.008644225527639398,32
degree_centrality_0,0.7227629088942957,0.01174003094741976,32
page_rank_1,0.7260610975939442,0.009781087652740031,32
degree_centrality_1,0.7281427412814273,0.012309501294341715,32
lsme_0,0.7234658015679915,0.011891081675394974,32
page_rank_2,0.7187618275209517,0.01091869177153411,32
self_walk_2,0.7298999729656663,0.010950373542720125,32
page_rank_0,0.7233035955663693,0.009446749355703362,32
page_rank_3,0.7233306298999729,0.009691120460092111,32
load_centrality_3,0.7311976209786427,0.009684217535331635,32
self_walk_3,0.7354149770208165,0.011509167046579937,32
closeness_centrality_1,0.7329548526628819,0.012078509439691342,32
lsme_3,0.7292781832927818,0.014464859079364026,32
closeness_centrality_2,0.7337929170045959,0.01193929343700585,32
closeness_centrality_2,0.5335766423357664,0.01605941815572342,33
basic_expansion_1,0.5780481211138147,0.015049554844323479,33
page_rank_2,0.6394430927277643,0.013604502932136605,33
self_walk_1,0.6241686942416871,0.014757775042698727,33
basic_expansion_3,0.6500946201676129,0.015886921141057567,33
degree_centrality_2,0.661719383617194,0.016620311662262,33
page_rank_1,0.6642876453095431,0.013773084279739304,33
eigenvector_centrality_0,0.6769937821032709,0.013874593129870091,33
load_centrality_3,0.6998918626655853,0.012747168481364427,33
closeness_centrality_1,0.6997026223303595,0.0105411716703118,33
eigenvector_centrality_3,0.7062449310624496,0.012046639806238971,33
load_centrality_1,0.7188158961881589,0.01089349470538879,33
self_walk_0,0.7230062178967288,0.014165165308439025,33
eigenvector_centrality_2,0.7247904839145716,0.01381187252257752,33
degree_centrality_3,0.7242497972424979,0.01460754881092546,33
load_centrality_2,0.726493646931603,0.014450123169305896,33
closeness_centrality_3,0.7259799945931333,0.0128042321286016,33
degree_centrality_0,0.723330629899973,0.010789510583187273,33
lsme_2,0.7253582049202486,0.008897910555027734,33
lsme_3,0.7227088402270885,0.011813137664567031,33
lsme_1,0.7226277372262774,0.013263915792631373,33
self_walk_3,0.7278994322789942,0.012835046352357807,33
self_walk_2,0.7248175182481751,0.010735353957427092,33
basic_expansion_0,0.7265477155988105,0.01201325604337643,33
lsme_0,0.7330359556636928,0.00906779264942087,33
degree_centrality_1,0.7289537712895376,0.010223268365656913,33
page_rank_3,0.7276020546093538,0.00846671133256257,33
page_rank_0,0.7286293592862936,0.011176531046540308,33
basic_expansion_2,0.7327926466612598,0.011054497354307784,33
closeness_centrality_0,0.7301162476344957,0.013777461365712921,33
load_centrality_0,0.7316572046499054,0.010736545278767013,33
eigenvector_centrality_1,0.7288997026223303,0.013616182359223895,33
lsme_1,0.570829954041633,0.025958943732168983,34
load_centrality_3,0.5763179237631793,0.014211319457459534,34
closeness_centrality_0,0.6272506082725061,0.014197427193598655,34
eigenvector_centrality_2,0.6452284401189512,0.013615779787134451,34
self_walk_0,0.6793187347931873,0.018922797626966133,34
load_centrality_1,0.6944579616112462,0.01749637342092945,34
self_walk_3,0.7103000811030008,0.014442104365770413,34
closeness_centrality_2,0.7058934847256015,0.014623275631000557,34
page_rank_3,0.7088942957556096,0.014273411305290116,34
degree_centrality_2,0.7099216004325493,0.013412408333413355,34
closeness_centrality_3,0.7087861584211949,0.014322482754791574,34
page_rank_1,0.7146796431467964,0.014378199589115799,34
degree_centrality_1,0.7121654501216546,0.012717664296303803,34
basic_expansion_0,0.7167612868342795,0.0125429111367886,34
degree_centrality_3,0.7145715058123817,0.009998903291643851,34
eigenvector_centrality_3,0.7198161665314949,0.01520723918779414,34
self_walk_2,0.7263855095971884,0.010043864370305992,34
degree_centrality_0,0.7242768315761017,0.01365244553610463,34
lsme_3,0.7229521492295216,0.010482072617293432,34
self_walk_1,0.7276561232765613,0.00954675683345476,34
page_rank_2,0.7201946472019464,0.012749776943730792,34
basic_expansion_3,0.7210327115436604,0.010746241122045037,34
basic_expansion_1,0.7234387672343878,0.010177268690956467,34
eigenvector_centrality_0,0.7263855095971883,0.011069858148202551,34
load_centrality_2,0.7276290889429576,0.008568007347134384,34
basic_expansion_2,0.7322249256555826,0.012187208321747633,34
eigenvector_centrality_1,0.732873749662071,0.012615768094349614,34
lsme_2,0.7293863206271964,0.013012475982906802,34
page_rank_0,0.7291159772911598,0.012085889249529835,34
load_centrality_0,0.7321438226547715,0.010796011431164857,34
lsme_0,0.732846715328467,0.010260090576394787,34
closeness_centrality_1,0.7307921059745878,0.013781041583814347,34
eigenvector_centrality_1,0.5400919167342525,0.015942373682555244,35
self_walk_1,0.561962692619627,0.01840442552175931,35
load_centrality_1,0.6010273046769398,0.022074257657268156,35
lsme_2,0.6056501757231685,0.018595632741534973,35
load_centrality_3,0.6638280616382807,0.013609444418715188,35
degree_centrality_3,0.6770748851040822,0.01414557136080469,35
lsme_0,0.6765341984320088,0.013298721516509036,35
page_rank_2,0.6803460394701271,0.011490196062540672,35
lsme_3,0.688861854555285,0.011372717912614329,35
page_rank_3,0.6914030819140308,0.012721801299396613,35
degree_centrality_1,0.6923763179237633,0.012968282758210617,35
lsme_1,0.689294403892944,0.012721111892310682,35
basic_expansion_0,0.6916193565828601,0.012921761038580925,35
closeness_centrality_1,0.6937821032711543,0.013807665139486195,35
basic_expansion_1,0.6977020816436875,0.011691091259926812,35
self_walk_2,0.7067856177345229,0.01413417425898416,35
eigenvector_centrality_0,0.7085428494187619,0.011588524967877323,35
degree_centrality_2,0.7097053257637199,0.011987402750576456,35
closeness_centrality_0,0.7099216004325491,0.01299898921889301,35
closeness_centrality_3,0.7134360638010274,0.009475138624665452,35
page_rank_1,0.7119762097864288,0.014886666354895228,35
basic_expansion_2,0.7216815355501487,0.013661436105376474,35
load_centrality_0,0.719302514193025,0.013892622874278057,35
self_walk_3,0.7221411192214113,0.011607650065086676,35
self_walk_0,0.72757502027575,0.011197600092609986,35
eigenvector_centrality_2,0.7282508786158421,0.009637123769872838,35
basic_expansion_3,0.7326304406596377,0.011183852547203941,35
closeness_centrality_2,0.7274668829413355,0.0128840369923633,35
degree_centrality_0,0.7262773722627737,0.010598872463651987,35
eigenvector_centrality_3,0.7305217626385508,0.009511168824999626,35
page_rank_0,0.7316572046499051,0.010109684152589228,35
load_centrality_2,0.7271424709380914,0.012945494455625864,35
basic_expansion_2,0.5390646120573128,0.015483854095194021,36
self_walk_2,0.596404433630711,0.012591413195029315,36
closeness_centrality_1,0.6677210056772102,0.012677603666477157,36
lsme_3,0.6793457691267909,0.01184304392076709,36
load_centrality_2,0.6868072452014057,0.011377729392548773,36
lsme_2,0.6897810218978101,0.008774505134090678,36
eigenvector_centrality_1,0.6987023519870236,0.015635219837363566,36
closeness_centrality_0,0.6970262233035956,0.011249044361170553,36
basic_expansion_3,0.7079480940794809,0.011607177831221761,36
lsme_1,0.7021897810218978,0.014264908915439177,36
load_centrality_0,0.7091916734252501,0.010779243456806772,36
closeness_centrality_2,0.7132468234658014,0.009117466783702987,36
load_centrality_1,0.7115706947823737,0.012046791477286743,36
basic_expansion_1,0.7184914841849148,0.011779681569259235,36
degree_centrality_1,0.7228440118951069,0.01196543392298347,36
self_walk_3,0.7263584752635847,0.010799395739631998,36
degree_centrality_0,0.7269802649364693,0.011792951449739745,36
lsme_0,0.7274668829413355,0.012428415597686402,36
self_walk_0,0.7259259259259259,0.01337901829528239,36
self_walk_1,0.7273317112733173,0.01371000591021278,36
page_rank_2,0.7241686942416871,0.011688121474581132,36
page_rank_1,0.7287645309543119,0.012744072031003435,36
eigenvector_centrality_2,0.7280886726142202,0.01202575162924155,36
degree_centrality_3,0.7278183292781832,0.012224063539623149,36
page_rank_3,0.7228169775615032,0.011396214227604867,36
load_centrality_3,0.732846715328467,0.01063985648569067,36
degree_centrality_2,0.7281697756150312,0.010239733410611658,36
basic_expansion_0,0.7335496080021626,0.013745675975273765,36
eigenvector_centrality_0,0.7310354149770207,0.011295337987672209,36
eigenvector_centrality_3,0.7349824276831576,0.007876275748762923,36
page_rank_0,0.7295485266288186,0.014894028726976063,36
closeness_centrality_3,0.7334685050013517,0.013490890925210755,36
self_walk_3,0.5315761016490944,0.016195822293561275,37
load_centrality_3,0.5983509056501758,0.01819515090234777,37
page_rank_0,0.6476344958096782,0.012788811461534667,37
basic_expansion_1,0.6776696404433629,0.011289901531158752,37
basic_expansion_0,0.6817788591511218,0.013533080656584812,37
lsme_2,0.6885644768856448,0.012663500564010922,37
basic_expansion_3,0.6980264936469316,0.011065598903872233,37
load_centrality_2,0.7158150851581507,0.014082682338917584,37
eigenvector_centrality_1,0.7162476344958095,0.009914784260506394,37
degree_centrality_3,0.7174641795079751,0.01358159826403875,37
closeness_centrality_1,0.7146526088131927,0.014417311513505953,37
load_centrality_0,0.725168964585023,0.010511594149234055,37
eigenvector_centrality_0,0.7253041362530414,0.011623788915311494,37
page_rank_1,0.7188158961881591,0.010953710158866009,37
self_walk_0,0.7224655312246552,0.01164310717513397,37
basic_expansion_2,0.7288997026223304,0.011398618901470859,37
eigenvector_centrality_2,0.7291430116247635,0.01338811059578241,37
degree_centrality_2,0.727845363611787,0.010573880949809426,37
self_walk_2,0.7307380373073803,0.014218106290678236,37
closeness_centrality_2,0.7300351446336847,0.011598453789925436,37
load_centrality_1,0.7351446336847796,0.009627449635367212,37
lsme_3,0.732197891321979,0.008213455896948677,37
eigenvector_centrality_3,0.7389024060556909,0.011522970455364736,37
self_walk_1,0.7325493376588266,0.009693269547373555,37
degree_centrality_1,0.7349283590159502,0.013045711732592408,37
page_rank_3,0.7301432819680994,0.011412075711376713,37
page_rank_2,0.732441200324412,0.011130826709615677,37
closeness_centrality_3,0.7339010543390105,0.012573755456917957,37
lsme_1,0.7326304406596377,0.011310565549601852,37
degree_centrality_0,0.7340362260070289,0.012494308539826174,37
closeness_centrality_0,0.7317653419843199,0.010079710589346447,37
lsme_0,0.7278183292781834,0.01453924457173624,37
lsme_0,0.5057042443903759,0.01363517024156881,38
load_centrality_3,0.561773452284401,0.014437447875445993,38
degree_centrality_2,0.641551770748851,0.011761302291781118,38
page_rank_1,0.6508515815085159,0.011131614607240731,38
basic_expansion_0,0.6676399026763989,0.010760344007437231,38
load_centrality_0,0.6823465801567992,0.011973493839992575,38
self_walk_2,0.7014868883482019,0.011583699326490086,38
closeness_centrality_3,0.7054068667207355,0.011090042506667144,38
load_centrality_2,0.7091376047580428,0.008486757240187335,38
page_rank_3,0.7091105704244391,0.013184885903977575,38
degree_centrality_3,0.7090294674236279,0.01177099224445395,38
page_rank_2,0.7052446607191133,0.01301643506448655,38
eigenvector_centrality_2,0.7122735874560691,0.013334285969046119,38
basic_expansion_1,0.7169234928359015,0.01299080605088148,38
self_walk_1,0.7105974587726415,0.015418223454068455,38
closeness_centrality_2,0.7118140037848067,0.012459865977647625,38
degree_centrality_1,0.7132738577994053,0.009965516900756836,38
eigenvector_centrality_1,0.7141930251419303,0.01389459551287544,38
lsme_3,0.7139497161394971,0.01202614665492316,38
degree_centrality_0,0.7155177074885105,0.01083402394839569,38
page_rank_0,0.7114084887807516,0.010147242675793174,38
self_walk_0,0.7118410381184105,0.012142268622805054,38
eigenvector_centrality_3,0.7180048661800487,0.011257747031773851,38
closeness_centrality_0,0.7174371451743714,0.011658538735485103,38
self_walk_3,0.7197891321978914,0.012105375688166008,38
lsme_2,0.7185455528521222,0.012195121666007726,38
load_centrality_1,0.7293863206271964,0.012473935652943309,38
basic_expansion_3,0.7273857799405244,0.01112764172166477,38
basic_expansion_2,0.7321708569883754,0.012656024456345508,38
closeness_centrality_1,0.7318734793187348,0.009965223542787331,38
lsme_1,0.731008380643417,0.012653685461909925,38
eigenvector_centrality_0,0.7295214922952149,0.012850411537052287,38
degree_centrality_0,0.5539875642065424,0.02173291406743704,39
load_centrality_3,0.6110840767775074,0.013113853378263346,39
lsme_3,0.6422816977561504,0.009972554903153047,39
page_rank_1,0.6549067315490674,0.013633588928090551,39
self_walk_0,0.6726682887266828,0.009896781779851897,39
page_rank_2,0.67875101378751,0.013242988449071045,39
eigenvector_centrality_1,0.6811300351446337,0.013156168939921026,39
basic_expansion_3,0.6850770478507703,0.015452409824323478,39
load_centrality_1,0.7000540686672073,0.012618548518311278,39
eigenvector_centrality_3,0.715544741822114,0.012854136248769936,39
page_rank_3,0.7131927547985942,0.010567243450569813,39
lsme_2,0.7151392268180589,0.008964684485295325,39
basic_expansion_0,0.7103541497702082,0.010018181400721323,39
load_centrality_0,0.7143281968099484,0.011233440637077922,39
self_walk_2,0.7219789132197891,0.012803661323982508,39
degree_centrality_2,0.7210056772100567,0.01127302537154521,39
eigenvector_centrality_2,0.7203568532035687,0.01353132537743659,39
page_rank_0,0.7179507975128414,0.008981788636019018,39
closeness_centrality_3,0.7180589348472559,0.012594895349750451,39
basic_expansion_2,0.7246012435793456,0.008440645420068674,39
basic_expansion_1,0.7276290889429576,0.012310718385956586,39
lsme_1,0.7266017842660178,0.011697497175147472,39
self_walk_3,0.7337118140037848,0.011609035173605781,39
closeness_centrality_1,0.7314949986482833,0.013383933819333971,39
degree_centrality_3,0.7321438226547714,0.00970965480988723,39
lsme_0,0.7305758313057582,0.011803946691237372,39
degree_centrality_1,0.7310354149770206,0.010898190061813412,39
closeness_centrality_0,0.7297918356312518,0.011418126101674737,39
closeness_centrality_2,0.7314138956474724,0.011078965450560065,39
eigenvector_centrality_0,0.733711814003785,0.013818220863278554,39
load_centrality_2,0.7318734793187348,0.012795438914064181,39
self_walk_1,0.7291159772911597,0.009790759274217327,39
degree_centrality_3,0.5507434441741011,0.012588713862622048,40
closeness_centrality_3,0.5832387131657205,0.014732694891131954,40
closeness_centrality_2,0.6194106515274399,0.014839756179027077,40
basic_expansion_1,0.652933225195999,0.01346070934704725,40
lsme_2,0.6458231954582321,0.011489082888719018,40
eigenvector_centrality_0,0.6533657745336577,0.012198926635499232,40
load_centrality_1,0.6814544471478778,0.010705766776993558,40
page_rank_2,0.6810489321438226,0.012665116439477965,40
page_rank_1,0.6845904298459042,0.013605577321019824,40
basic_expansion_3,0.6945931332792646,0.009859232808728711,40
load_centrality_2,0.7117599351175993,0.012773143307451763,40
self_walk_0,0.712381724790484,0.009704120816113996,40
eigenvector_centrality_2,0.7097053257637199,0.012592196763797017,40
page_rank_0,0.7106785617734525,0.013265458531270076,40
self_walk_2,0.7169505271695052,0.01144481838039515,40
basic_expansion_2,0.7303595566369289,0.011634315847419039,40
degree_centrality_0,0.7270343336036765,0.01175981082115579,40
load_centrality_0,0.7295214922952148,0.010716138402529657,40
lsme_3,0.7260340632603407,0.010627072405142953,40
closeness_centrality_1,0.7270884022708841,0.010024781462344366,40
self_walk_3,0.7324412003244122,0.01345487132079328,40
eigenvector_centrality_1,0.7304676939713437,0.013994805276457422,40
degree_centrality_2,0.7315490673154907,0.010891179820753546,40
basic_expansion_0,0.7240335225736685,0.01215631509478392,40
degree_centrality_1,0.7300621789672882,0.01338090279293012,40
load_centrality_3,0.7320627196539606,0.011073818765201714,40
closeness_centrality_0,0.7326304406596378,0.011105156700085437,40
lsme_1,0.7296836982968369,0.012639497848767315,40
self_walk_1,0.7317923763179238,0.012912368660086385,40
eigenvector_centrality_3,0.734090294674236,0.011215958242963479,40
lsme_0,0.7335766423357665,0.013419626445190855,40
page_rank_3,0.73227899432279,0.014321589727733898,40
basic_expansion_1,0.5048391457150581,0.011713200259743732,41
eigenvector_centrality_1,0.5858610435252772,0.014651735907416743,41
load_centrality_0,0.6304947283049472,0.015886806131699814,41
self_walk_0,0.6617464179507974,0.013742804504770188,41
degree_centrality_1,0.669721546363882,0.01596127294951067,41
page_rank_2,0.676020546093539,0.013426133036719372,41
page_rank_0,0.6762908894295755,0.01655737619501332,41
closeness_centrality_0,0.6767504731008379,0.013684848030237593,41
closeness_centrality_2,0.6770478507704785,0.011285466291729631,41
lsme_2,0.6766964044336307,0.013560595280255685,41
degree_centrality_0,0.6780481211138145,0.012872119096689554,41
closeness_centrality_1,0.6721005677210058,0.01014090249471911,41
page_rank_3,0.6806704514733711,0.011329159970767284,41
self_walk_3,0.6897269532306027,0.009584081153718503,41
load_centrality_1,0.6952960259529604,0.014109979885793834,41
degree_centrality_2,0.6931062449310623,0.010756675638760529,41
self_walk_2,0.7025952960259527,0.013044143004393546,41
eigenvector_centrality_0,0.7097864287645309,0.011473678211901053,41
eigenvector_centrality_2,0.7082184374155177,0.012544659066590027,41
basic_expansion_0,0.7061638280616385,0.011399035660023286,41
lsme_3,0.705920519059205,0.010096373554595955,41
load_centrality_2,0.7138415788050824,0.008413065505767045,41
load_centrality_3,0.7208434712084347,0.012392934832426664,41
basic_expansion_2,0.7311435523114355,0.011235522385680643,41
closeness_centrality_3,0.7296025952960259,0.009588464940140439,41
degree_centrality_3,0.7292781832927818,0.01427105572871858,41
basic_expansion_3,0.73044065963774,0.00884353342222398,41
lsme_0,0.7295755609624222,0.011139359298890423,41
page_rank_1,0.7355501486888347,0.010779751960458678,41
lsme_1,0.7287374966207083,0.010370900331252065,41
self_walk_1,0.7307650716409841,0.01135342237406245,41
eigenvector_centrality_3,0.730521762638551,0.009783889298744543,41
lsme_3,0.5095431197620978,0.011054894030189454,42
basic_expansion_1,0.5366315220329819,0.015479605411845804,42
basic_expansion_0,0.563368477967018,0.011439996006381637,42
eigenvector_centrality_0,0.6300621789672883,0.013137239770554575,42
closeness_centrality_1,0.6494728304947284,0.00803260978099108,42
load_centrality_1,0.6645850229791835,0.012177489461913528,42
page_rank_0,0.6712895377128952,0.012878363179453626,42
lsme_2,0.6700729927007297,0.01068673738521995,42
eigenvector_centrality_3,0.7005677210056771,0.01188170495244386,42
load_centrality_3,0.7091105704244389,0.01217325753497173,42
self_walk_3,0.7211408488780753,0.011593443161601536,42
basic_expansion_2,0.7295755609624223,0.01277843488708528,42
degree_centrality_0,0.7265477155988105,0.012641116792428738,42
closeness_centrality_2,0.725250067585834,0.011569968369766611,42
closeness_centrality_0,0.7246012435793457,0.00990803716343423,42
eigenvector_centrality_1,0.7273587456069207,0.009884552419254731,42
load_centrality_2,0.732603406326034,0.008995123545874947,42
degree_centrality_3,0.7288997026223303,0.011867918496951691,42
page_rank_1,0.7271424709380913,0.009040185760293255,42
closeness_centrality_3,0.7294674236280073,0.012894583644016152,42
load_centrality_0,0.7339821573398215,0.011039148289005924,42
eigenvector_centrality_2,0.7251959989186265,0.0097438054115403,42
self_walk_1,0.7269532306028655,0.012829208453857445,42
degree_centrality_2,0.7264125439307921,0.012144405215039846,42
basic_expansion_3,0.727331711273317,0.01335189582769628,42
degree_centrality_1,0.7313327926466613,0.008953059487726924,42
self_walk_2,0.7308732089753988,0.012651519340752955,42
lsme_1,0.7346039470127061,0.011654933594815805,42
page_rank_2,0.7285482562854827,0.011873859713783597,42
lsme_0,0.7306028656393619,0.01096558027161777,42
page_rank_3,0.7312246553122466,0.011733523678373608,42
self_walk_0,0.729683698296837,0.012637763036130649,42
eigenvector_centrality_0,0.5458502297918355,0.015144753365041057,43
load_centrality_0,0.5898350905650176,0.014958954498656364,43
basic_expansion_3,0.6293592862935928,0.011726794668159799,43
eigenvector_centrality_1,0.6347931873479319,0.011489082888719023,43
eigenvector_centrality_2,0.6622330359556637,0.01045092931378377,43
page_rank_2,0.6757502027575019,0.014149161741795858,43
load_centrality_3,0.6941335496080022,0.013360651026635622,43
load_centrality_1,0.7088942957556096,0.010806161176840771,43
lsme_1,0.7092457420924574,0.013311355579452526,43
load_centrality_2,0.7128413084617463,0.01229797748820363,43
basic_expansion_1,0.7213571235469046,0.012043514957699921,43
eigenvector_centrality_3,0.7309543119762096,0.01232647034986181,43
degree_centrality_1,0.7258988915923222,0.009424441670363635,43
degree_centrality_0,0.7254663422546632,0.011908155982285493,43
page_rank_3,0.7250067585834008,0.013085734537718817,43
lsme_3,0.7205190592051905,0.011062163900488248,43
self_walk_2,0.7302784536361179,0.013946703267270988,43
lsme_2,0.7261151662611518,0.013827447207957127,43
self_walk_1,0.7241146255744796,0.012251803699676538,43
closeness_centrality_0,0.7238983509056501,0.013314539667786337,43
degree_centrality_2,0.724574209245742,0.01228668081000207,43
self_walk_3,0.7306298999729657,0.009317397882038609,43
page_rank_1,0.7280075696134091,0.010165376773091537,43
closeness_centrality_1,0.7274668829413353,0.010444108710607743,43
page_rank_0,0.7284671532846716,0.010485837053621393,43
basic_expansion_2,0.7339280886726143,0.009639398625819558,43
degree_centrality_3,0.7315761016490943,0.010368257304931227,43
basic_expansion_0,0.7330359556636928,0.011039313802163133,43
lsme_0,0.7285482562854825,0.011779309301093388,43
closeness_centrality_2,0.7273046769397135,0.009093387016722111,43
closeness_centrality_3,0.7308461746417951,0.010592630112996293,43
self_walk_0,0.7329548526628821,0.014938420309069477,43
load_centrality_0,0.5398215733982157,0.013396487519841667,44
closeness_centrality_3,0.595323060286564,0.015911468087160516,44
self_walk_0,0.6329007839956745,0.0095032123722777,44
page_rank_1,0.6564206542308731,0.015038697042658068,44
load_centrality_2,0.6769667477696674,0.013060941001134104,44
load_centrality_1,0.691646390916464,0.012995727817650798,44
lsme_0,0.6999459313327928,0.012511056147032039,44
load_centrality_3,0.718815896188159,0.011603021344463598,44
eigenvector_centrality_3,0.7214922952149231,0.013060017672795219,44
lsme_2,0.7167883211678833,0.012063009260781259,44
basic_expansion_1,0.7246553122465529,0.00999630813435215,44
page_rank_3,0.7228440118951066,0.012734175548094296,44
lsme_3,0.7223303595566369,0.011279798303290784,44
basic_expansion_3,0.7230062178967288,0.009187060528483225,44
closeness_centrality_1,0.726331440929981,0.01077720920227068,44
closeness_centrality_2,0.7189510678561775,0.013142245726048959,44
page_rank_2,0.7246823465801567,0.00929619500052491,44
degree_centrality_1,0.7204379562043796,0.013457804227287307,44
self_walk_1,0.7204649905379833,0.011372428721392715,44
page_rank_0,0.7228710462287105,0.011712108281308364,44
eigenvector_centrality_0,0.7228440118951067,0.011713574628915873,44
closeness_centrality_0,0.7227899432278994,0.009982370484420614,44
degree_centrality_2,0.7185996215193297,0.009519348957457008,44
basic_expansion_0,0.720492024871587,0.01037248582377759,44
eigenvector_centrality_2,0.7207894025412273,0.012742781621282737,44
degree_centrality_3,0.720816436874831,0.009823586442387199,44
self_walk_3,0.7258988915923221,0.012318552388547352,44
self_walk_2,0.7261692349283589,0.011990237455426543,44
lsme_1,0.7304947283049474,0.011259694469345816,44
eigenvector_centrality_1,0.7293863206271964,0.013071316961647568,44
degree_centrality_0,0.7236009732360098,0.012945014567869442,44
basic_expansion_2,0.7276290889429577,0.008621579173459263,44
self_walk_1,0.5788050824547174,0.024146669670713772,45
lsme_0,0.555339280886726,0.018543976439140183,45
load_centrality_1,0.5973776696404433,0.02235922443523094,45
page_rank_3,0.610948905109489,0.01964652189148108,45
eigenvector_centrality_1,0.6375236550419033,0.015603190654572214,45
eigenvector_centrality_3,0.6720735333874021,0.011316379588306991,45
basic_expansion_3,0.6895377128953774,0.013922655558942919,45
lsme_2,0.6855636658556369,0.013608477747313828,45
page_rank_0,0.6969991889699918,0.01286550274102413,45
closeness_centrality_0,0.6967558799675587,0.012369825146070004,45
self_walk_3,0.702838605028386,0.012309857528733675,45
self_walk_2,0.714977020816437,0.012843471026339339,45
eigenvector_centrality_0,0.714625574479589,0.009554409300202422,45
load_centrality_2,0.7202216815355503,0.014245041719521059,45
closeness_centrality_3,0.7228980805623142,0.011738630165512106,45
degree_centrality_1,0.7285212219518787,0.008459457258976679,45
page_rank_2,0.7211678832116789,0.010340553090354724,45
load_centrality_3,0.7272506082725062,0.011730813846836413,45
basic_expansion_1,0.7270613679372802,0.010936849837671724,45
self_walk_0,0.7298459042984591,0.010653757195910668,45
lsme_3,0.7261151662611518,0.012106100159683232,45
closeness_centrality_1,0.7278183292781832,0.011694216534991841,45
load_centrality_0,0.7313868613138685,0.008860665228708943,45
basic_expansion_0,0.7255204109218707,0.014474380145407605,45
lsme_1,0.7290348742903486,0.013834105384793677,45
degree_centrality_0,0.7303325223033251,0.01208362134512648,45
closeness_centrality_2,0.7297107326304406,0.01276341252122431,45
basic_expansion_2,0.7313057583130574,0.014036756061573933,45
degree_centrality_3,0.7309002433090025,0.008556014235098306,45
page_rank_1,0.7290348742903489,0.013084757103587296,45
degree_centrality_2,0.7299270072992701,0.011078800529783729,45
eigenvector_centrality_2,0.7288726682887265,0.01434117251545563,45
page_rank_2,0.5512570965125708,0.015472261881874292,46
